number_of_elements,wtd_gmean_atomic_radius,wtd_gmean_atomic_mass,wtd_std_atomic_mass,gmean_atomic_mass,entropy_atomic_mass,std_fie,wtd_gmean_Density,wtd_mean_Valence,wtd_mean_Valence,wtd_mean_fie,critical_temp
7,86.68294824,37.00289108,64.29998977,63.87217666,1.724818174,246.040477,66.66969378,2.43,2.43,1007.075467,19
7,86.65731465,36.9047479,64.29016984,63.87217666,1.724818174,246.040477,66.43463604,2.426666667,2.426666667,1006.9888,33.6
7,86.63168864,36.80686503,64.2799363,63.87217666,1.724818174,246.040477,66.20040704,2.423333333,2.423333333,1006.902133,47.8
7,86.62656435,36.78731964,64.27783994,63.87217666,1.724818174,246.040477,66.15366043,2.422666667,2.422666667,1006.8848,51.3
7,86.62144036,36.76778462,64.27572703,63.87217666,1.724818174,246.040477,66.10694683,2.422,2.422,1006.867467,51.7
7,86.61119329,36.72874569,64.27145153,63.87217666,1.724818174,246.040477,66.01361857,2.420666667,2.420666667,1006.8328,52.6
7,86.60607021,36.70924178,64.26928895,63.87217666,1.724818174,246.040477,65.96700386,2.42,2.42,1006.815467,54.3
7,86.59582496,36.67026502,64.26491409,63.87217666,1.724818174,246.040477,65.87387317,2.418666667,2.418666667,1006.7808,70.3
7,86.58045935,36.61187745,64.25822758,63.87217666,1.724818174,246.040477,65.7344236,2.416666667,2.416666667,1006.7288,75.4
7,86.55485607,36.51477137,64.24675198,63.87217666,1.724818174,246.040477,65.50266334,2.413333333,2.413333333,1006.642133,75
7,86.52926036,36.41792284,64.23486193,63.87217666,1.724818174,246.040477,65.2717202,2.41,2.41,1006.555467,71.6
7,86.68174008,37.00359297,64.30006142,63.87217666,1.724818174,246.040477,66.65960265,2.43,2.43,1007.182667,19
7,86.65610685,36.90544793,64.2902446,63.87217666,1.724818174,246.040477,66.42458048,2.426666667,2.426666667,1007.096,29.3
7,86.6304812,36.8075632,64.28001417,63.87217666,1.724818174,246.040477,66.19038693,2.423333333,2.423333333,1007.009333,42.7
7,86.62535698,36.78801743,64.27791843,63.87217666,1.724818174,246.040477,66.1436474,2.422666667,2.422666667,1006.992,43.1
7,86.62023306,36.76848204,64.27580614,63.87217666,1.724818174,246.040477,66.09694087,2.422,2.422,1006.974667,37.5
7,86.60998613,36.72944238,64.27153189,63.87217666,1.724818174,246.040477,66.00362674,2.420666667,2.420666667,1006.94,32.8
7,86.60486312,36.7099381,64.26936992,63.87217666,1.724818174,246.040477,65.95701909,2.42,2.42,1006.922667,48.7
7,86.58949591,36.65148736,64.26278466,63.87217666,1.724818174,246.040477,65.8173935,2.418,2.418,1006.870667,45.7
7,86.57925262,36.61257192,64.25831166,63.87217666,1.724818174,246.040477,65.72447402,2.416666667,2.416666667,1006.836,49.1
7,86.55364969,36.51546399,64.24683918,63.87217666,1.724818174,246.040477,65.49274885,2.413333333,2.413333333,1006.749333,75
7,86.52805434,36.41861363,64.23495224,63.87217666,1.724818174,246.040477,65.26184066,2.41,2.41,1006.662667,65.1
7,86.68053194,37.00429486,64.30013305,63.87217666,1.724818174,246.040477,66.64951304,2.43,2.43,1007.289867,11.6
7,86.65489906,36.90614797,64.29031934,63.87217666,1.724818174,246.040477,66.41452645,2.426666667,2.426666667,1007.2032,26.3
7,86.64464804,36.86696213,64.28627805,63.87217666,1.724818174,246.040477,66.32076395,2.425333333,2.425333333,1007.168533,41.8
7,86.62927377,36.80826138,64.28009201,63.87217666,1.724818174,246.040477,66.18036835,2.423333333,2.423333333,1007.116533,31
7,86.62414962,36.78871524,64.27799689,63.87217666,1.724818174,246.040477,66.13363589,2.422666667,2.422666667,1007.0992,18.1
7,86.61390223,36.7496541,64.273757,63.87217666,1.724818174,246.040477,66.04026995,2.421333333,2.421333333,1007.064533,29.3
7,86.60365605,36.71063443,64.26945088,63.87217666,1.724818174,246.040477,65.94703582,2.42,2.42,1007.029867,29.3
7,86.58828905,36.65218258,64.26286748,63.87217666,1.724818174,246.040477,65.80743137,2.418,2.418,1006.977867,40.1
7,86.57804591,36.6132664,64.25839573,63.87217666,1.724818174,246.040477,65.71452596,2.416666667,2.416666667,1006.9432,36.6
7,86.55244334,36.51615663,64.24692636,63.87217666,1.724818174,246.040477,65.48283585,2.413333333,2.413333333,1006.856533,70.2
7,86.52684834,36.41930443,64.23504253,63.87217666,1.724818174,246.040477,65.25196262,2.41,2.41,1006.769867,59.5
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,72
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,53
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,39
4,89.68519077,34.93526616,44.19212522,59.35667247,1.199540745,311.7434923,66.34216896,2.076923077,2.076923077,1003.623077,57
4,84.09688882,35.79698851,52.61183,59.31009613,1.197273033,314.5059658,53.4918422,2.265714286,2.265714286,1011.529429,40
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,42
4,84.25042079,35.53872237,51.73469999,59.31009613,1.197273033,314.5059658,52.78307539,2.25,2.25,1011.653571,6
4,92.59891253,37.14534564,49.73386911,66.59944421,1.180420573,326.4848618,77.32624281,2.158730159,2.158730159,986.7507937,60
4,91.65307995,36.65968828,49.59867789,66.59944421,1.180420573,326.4848618,72.65143209,2.15625,2.15625,991.85,81
6,86.61060937,36.46079941,64.55121628,68.700024,1.545324419,269.1075601,65.31603059,2.414666667,2.414666667,1005.406133,88
6,86.6943261,36.64462659,64.74042547,68.700024,1.545324419,269.1075601,65.69724067,2.422666667,2.422666667,1005.154933,84
6,86.84801701,36.9840536,65.07938899,68.700024,1.545324419,269.1075601,66.40191373,2.437333333,2.437333333,1004.6944,71
3,83.82174238,36.07808122,53.67196911,52.07593637,0.838545021,326.6491186,54.06986435,2.285225328,2.285225328,1011.887792,32
3,83.75522094,36.03632766,53.65693766,52.07593637,0.838545021,326.6491186,53.79082022,2.28481914,2.28481914,1012.316747,42
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,24
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,25
4,84.09688882,35.79698851,52.61183,59.31009613,1.197273033,314.5059658,53.4918422,2.265714286,2.265714286,1011.529429,37
5,84.13339319,35.7360996,52.41456685,59.1862407,1.445794601,282.0370855,53.32970597,2.262142857,2.262142857,1011.551357,33
5,84.14200437,35.72231269,52.37470898,59.1862407,1.445794601,282.0370855,53.29716047,2.261428571,2.261428571,1011.550714,29
5,84.15061643,35.7085311,52.33479003,59.1862407,1.445794601,282.0370855,53.26463484,2.260714286,2.260714286,1011.550071,25
4,84.18059881,35.65588427,52.13676921,59.31009613,1.197273033,314.5059658,53.10407039,2.257142857,2.257142857,1011.597143,22
5,84.23471364,35.57666034,51.97144787,59.1862407,1.445794601,282.0370855,52.97191501,2.254285714,2.254285714,1011.519143,21
5,84.21713952,35.59523537,51.93612217,59.1862407,1.445794601,282.0370855,52.94310951,2.253571429,2.253571429,1011.619071,21
5,84.22575927,35.58150281,51.89555718,59.1862407,1.445794601,282.0370855,52.91079994,2.252857143,2.252857143,1011.618429,18
4,84.20852065,35.60897323,51.97662457,59.31009613,1.197273033,314.5059658,52.9754388,2.254285714,2.254285714,1011.619714,22
5,84.2078919,35.60933508,51.97672748,60.47722922,1.451830892,285.2848611,52.9711431,2.254285714,2.254285714,1011.677143,20
5,84.20726315,35.60969693,51.97683039,60.47722922,1.451830892,285.2848611,52.96684774,2.254285714,2.254285714,1011.734571,19
5,84.20676015,35.60998641,51.97691271,60.47722922,1.451830892,285.2848611,52.9634117,2.254285714,2.254285714,1011.780514,18
5,84.20600566,35.61042063,51.97703618,60.47722922,1.451830892,285.2848611,52.95825806,2.254285714,2.254285714,1011.849429,15
5,84.20474819,35.61114435,51.97724193,60.47722922,1.451830892,285.2848611,52.94966978,2.254285714,2.254285714,1011.964286,10
5,86.45733859,36.12617465,64.19630382,59.50608142,1.311510373,276.0631478,64.62288119,2.4,2.4,1005.866667,77
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,38
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,68
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,79
4,88.96303815,42.60541747,75.21947997,73.08837625,1.125848179,315.7247644,67.47472444,2.181818182,2.181818182,982.4,90
5,153.2969984,81.97824312,68.3086864,64.81266197,1.323286609,293.2861361,2046.462826,2.25,2.25,696.9125,100
5,88.81504138,34.51729546,42.23018128,60.51522055,1.453747136,282.3952592,71.15640704,2.066666667,2.066666667,1007.817333,25
5,144.6829681,73.67590394,68.27767127,59.50608142,1.311510373,276.0631478,1814.768131,2.75,2.75,737.0375,70
5,86.66367319,30.06181349,36.08322508,42.33600782,1.338434511,283.0357758,55.01735654,2,2,1012.6175,116.6
5,86.49182168,29.95947481,36.10934157,42.33600782,1.338434511,283.0357758,55.06031688,2,2,1013.625909,116.4
5,86.14914031,29.75584144,36.16055847,42.33600782,1.338434511,283.0357758,55.14633824,2,2,1015.642727,116.8
5,85.70568351,29.49318585,36.225123,42.33600782,1.338434511,283.0357758,55.25836696,2,2,1018.264591,116.6
4,86.83586615,30.16450175,36.05676892,48.63662964,1.143045399,315.6462498,54.97442971,2,2,1011.609091,117.5
4,85.77891458,31.75345985,30.81722592,53.04950984,1.253352808,301.3503806,55.14261227,2.074074074,2.074074074,1021.974074,62.5
6,155.2382152,77.38308815,68.66094411,73.25986015,1.511455275,253.1602128,2849.161595,2.733333333,2.733333333,702.1466667,80
7,155.2533511,77.36976042,68.66684505,70.47349817,1.671335658,234.4069338,2848.670807,2.734666667,2.734666667,702.1654667,69
7,155.2684885,77.35643498,68.67274395,70.47349817,1.671335658,234.4069338,2848.180103,2.736,2.736,702.1842667,46.5
7,155.2760577,77.34977312,68.67569263,70.47349817,1.671335658,234.4069338,2847.934782,2.736666667,2.736666667,702.1936667,37.5
5,84.11410458,35.76937304,52.53263766,59.1862407,1.445794601,282.0370855,53.42657325,2.264285714,2.264285714,1011.528143,29
5,84.11737459,35.76531412,52.53206741,59.1862407,1.445794601,282.0370855,53.42612901,2.264285714,2.264285714,1011.515571,31
5,84.12064472,35.76125567,52.53149624,59.1862407,1.445794601,282.0370855,53.42568477,2.264285714,2.264285714,1011.503,28
5,86.45733859,36.12617465,64.19630382,59.50608142,1.311510373,276.0631478,64.62288119,2.4,2.4,1005.866667,78
5,86.45733859,36.12617465,64.19630382,59.50608142,1.311510373,276.0631478,64.62288119,2.4,2.4,1005.866667,76
4,84.1247829,35.74989183,52.45436379,59.31009613,1.197273033,314.5059658,53.36227133,2.262857143,2.262857143,1011.552,39
4,84.20852065,35.60897323,51.97662457,59.31009613,1.197273033,314.5059658,52.9754388,2.254285714,2.254285714,1011.619714,29
5,86.45733859,36.12617465,64.19630382,59.50608142,1.311510373,276.0631478,64.62288119,2.4,2.4,1005.866667,73
6,86.56480207,36.53140011,64.2487337,63.62427548,1.54595952,259.3578716,65.58865096,2.414,2.414,1006.230667,90
6,86.56480207,36.53140011,64.2487337,63.62427548,1.54595952,259.3578716,65.58865096,2.414,2.414,1006.230667,77
6,86.60065291,36.66748284,64.26458497,63.62427548,1.54595952,259.3578716,65.91377099,2.418666667,2.418666667,1006.352,91
6,86.60065291,36.66748284,64.26458497,63.62427548,1.54595952,259.3578716,65.91377099,2.418666667,2.418666667,1006.352,81
6,86.67752614,36.9607981,64.2958196,63.62427548,1.54595952,259.3578716,66.61589387,2.428666667,2.428666667,1006.612,86
5,152.5975767,73.92933786,49.06424611,80.56094815,1.426140867,308.0616341,1926.502086,2.142857143,2.142857143,725.7357143,87
5,152.8460772,73.87131261,48.83284052,80.38402854,1.42727218,297.724924,1871.697396,2.142857143,2.142857143,732.1642857,81
5,152.8460772,73.74428765,48.34772662,79.99760041,1.429644218,299.0718215,1919.0315,2.142857143,2.142857143,731.1642857,84
5,153.0411635,73.69181178,48.15575529,79.83831055,1.430582421,299.8857156,1915.247687,2.142857143,2.142857143,730.5928571,87
5,153.0411635,73.61804938,47.89407742,79.61475069,1.431860154,300.6240084,1911.100505,2.142857143,2.142857143,730.0928571,87
5,152.3437014,70.4392963,43.22475669,70.35897547,1.445824393,296.615154,1820.968879,2.142857143,2.142857143,733.05,84
5,153.1375073,73.54002891,47.62749869,79.37872378,1.433159662,301.3865067,1907.263712,2.142857143,2.142857143,729.5928571,90
5,153.3749759,73.36772138,47.07489155,78.85905528,1.435841596,298.5599933,1896.523625,2.142857143,2.142857143,731.5357143,88
5,153.2805617,73.18874857,46.55155511,78.32160569,1.438356,303.7088369,1841.800503,2.142857143,2.142857143,728.1571429,88
5,153.6077589,73.13329653,46.3994844,78.1555642,1.439079541,304.5385467,1886.811158,2.142857143,2.142857143,727.6714286,90
5,152.031607,72.91662134,45.84900444,77.50893798,1.441658114,305.6193292,1880.383968,2.142857143,2.142857143,727.0571429,90
5,154.0155536,72.79491199,45.56913105,77.14723291,1.442934938,306.2506986,1873.114825,2.214285714,2.214285714,726.7071429,94
4,89.9892149,35.08328015,44.23522109,59.35667247,1.199540745,311.7434923,67.73499475,2.07733952,2.07733952,1001.947641,93
4,90.07687525,35.12598072,44.24745983,59.35667247,1.199540745,311.7434923,68.14110923,2.077459334,2.077459334,1001.465608,93
4,89.94551824,35.06199877,44.22908917,59.35667247,1.199540745,311.7434923,67.53331403,2.077279753,2.077279753,1002.188099,90.5
4,90.25327156,35.2119372,44.27183538,59.35667247,1.199540745,311.7434923,68.96450125,2.077700078,2.077700078,1000.497047,93.5
4,90.12083947,35.1474002,44.25356654,59.35667247,1.199540745,311.7434923,68.3455537,2.07751938,2.07751938,1001.224031,92.6
5,89.35946598,34.41769716,41.43707057,64.16471756,1.46270841,295.552371,66.38926986,2.077160494,2.077160494,1004.461883,89
5,88.77902064,33.78716635,38.35155744,64.16471756,1.46270841,295.552371,65.26804271,2.077041602,2.077041602,1006.728659,82
5,88.86331156,33.82616556,38.36119105,64.16471756,1.46270841,295.552371,65.65409295,2.077160494,2.077160494,1006.255864,83.5
5,89.5500864,34.14421509,38.43698632,64.16471756,1.46270841,295.552371,68.87152117,2.078125,2.078125,1002.420313,51.5
5,90.05778464,34.37967171,38.48998205,64.16471756,1.46270841,295.552371,71.33415608,2.078833268,2.078833268,999.6037446,34
5,88.82694409,33.63047199,36.71076188,64.16471756,1.46270841,295.552371,66.26316215,2.077459334,2.077459334,1005.967932,80
5,88.7002833,33.57260039,36.69785581,64.16471756,1.46270841,295.552371,65.67637271,2.077279753,2.077279753,1006.679985,74
5,148.5890449,61.96614861,29.5830028,64.16471756,1.46270841,295.552371,1673.315718,2.142857143,2.142857143,748.3214286,80
5,148.5890449,61.96614861,29.5830028,64.16471756,1.46270841,295.552371,1673.315718,2.142857143,2.142857143,748.3214286,75
5,148.5890449,61.96614861,29.5830028,64.16471756,1.46270841,295.552371,1673.315718,2.142857143,2.142857143,748.3214286,78
4,84.08991674,35.80877237,52.65105925,59.31009613,1.197273033,314.5059658,53.52428405,2.266428571,2.266428571,1011.523786,31
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,30.5
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,27.5
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,27
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,23
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,25
4,84.14570953,35.71460998,52.33568398,59.31009613,1.197273033,314.5059658,53.26529919,2.260714286,2.260714286,1011.568929,24
4,84.14570953,35.71460998,52.33568398,59.31009613,1.197273033,314.5059658,53.26529919,2.260714286,2.260714286,1011.568929,27.5
5,85.20890417,39.58750643,72.12391647,76.29990788,1.386756437,283.3093673,62.30763932,2.554545455,2.554545455,1011.51,8
5,85.11903902,39.75368427,72.40863873,76.29990788,1.386756437,283.3093673,62.79029753,2.563636364,2.563636364,1011.438182,12
5,85.02926865,39.92055969,72.68925543,76.29990788,1.386756437,283.3093673,63.27669459,2.572727273,2.572727273,1011.366364,19
5,84.93959295,40.0881356,72.96581394,76.29990788,1.386756437,283.3093673,63.76685946,2.581818182,2.581818182,1011.294545,20
5,84.85001183,40.25641495,73.23836023,76.29990788,1.386756437,283.3093673,64.26082133,2.590909091,2.590909091,1011.222727,21
5,84.76052519,40.42540069,73.50693893,76.29990788,1.386756437,283.3093673,64.75860962,2.6,2.6,1011.150909,11
5,84.67113292,40.59509579,73.77159337,76.29990788,1.386756437,283.3093673,65.26025395,2.609090909,2.609090909,1011.079091,10
5,89.57759278,35.9479624,59.96365859,64.81266197,1.323286609,293.2861361,62.47859048,2.076923077,2.076923077,989.6153846,93
5,89.57759278,35.9479624,59.96365859,64.81266197,1.323286609,293.2861361,62.47859048,2.076923077,2.076923077,989.6153846,92
5,95.08277743,38.39669258,60.37009734,64.5702746,1.327464648,295.5415436,86.54961187,2,2,997.4166667,122
4,84.19455858,35.63242103,52.05681003,59.31009613,1.197273033,314.5059658,53.0397156,2.255714286,2.255714286,1011.608429,27
4,84.20852065,35.60897323,51.97662457,59.31009613,1.197273033,314.5059658,52.9754388,2.254285714,2.254285714,1011.619714,21
4,84.22248505,35.58554086,51.89621178,59.31009613,1.197273033,314.5059658,52.9112399,2.252857143,2.252857143,1011.631,21
4,84.23645176,35.56212391,51.81557061,59.31009613,1.197273033,314.5059658,52.84711879,2.251428571,2.251428571,1011.642286,16
4,84.26439213,35.51533623,51.65359883,59.31009613,1.197273033,314.5059658,52.71910961,2.248571429,2.248571429,1011.664857,13
5,84.15142955,35.70358271,52.2962101,60.47722922,1.451830892,285.2848611,53.22438148,2.26,2.26,1011.689429,30
5,84.16538448,35.68008808,52.21670251,60.47722922,1.451830892,285.2848611,53.15988089,2.258571429,2.258571429,1011.700714,29
5,84.17934172,35.65660892,52.13697071,60.47722922,1.451830892,285.2848611,53.09545847,2.257142857,2.257142857,1011.712,19.5
5,84.19330128,35.6331452,52.05701369,60.47722922,1.451830892,285.2848611,53.03111411,2.255714286,2.255714286,1011.723286,20
5,84.20726315,35.60969693,51.97683039,60.47722922,1.451830892,285.2848611,52.96684774,2.254285714,2.254285714,1011.734571,20
5,84.22122734,35.58626408,51.89641977,60.47722922,1.451830892,285.2848611,52.90265924,2.252857143,2.252857143,1011.745857,18
5,84.23519384,35.56284666,51.81578078,60.47722922,1.451830892,285.2848611,52.83854854,2.251428571,2.251428571,1011.757143,13
5,84.1362205,35.7278189,52.37568957,60.47722922,1.451830892,285.2848611,53.28031842,2.261428571,2.261428571,1011.793,25
5,84.1501729,35.70430832,52.29640729,60.47722922,1.451830892,285.2848611,53.21575004,2.26,2.26,1011.804286,25
5,84.15714997,35.69255884,52.25668252,60.47722922,1.451830892,285.2848611,53.1834952,2.259285714,2.259285714,1011.809929,24
5,84.16412762,35.68081322,52.21690184,60.47722922,1.451830892,285.2848611,53.15125991,2.258571429,2.258571429,1011.815571,19
5,84.17110585,35.66907147,52.1770651,60.47722922,1.451830892,285.2848611,53.11904416,2.257857143,2.257857143,1011.821214,20
5,84.17808465,35.65733358,52.13717219,60.47722922,1.451830892,285.2848611,53.08684794,2.257142857,2.257142857,1011.826857,21
5,84.192044,35.63386938,52.05721732,60.47722922,1.451830892,285.2848611,53.02251402,2.255714286,2.255714286,1011.838143,20
5,84.20600566,35.61042063,51.97703618,60.47722922,1.451830892,285.2848611,52.95825806,2.254285714,2.254285714,1011.849429,17
5,90.25073717,36.57891665,52.5754085,80.06715241,1.430163005,301.8255032,69.71362986,2.092307692,2.092307692,1000.14,80
6,90.19775581,36.37846451,52.13586187,71.34490972,1.584747866,280.7225261,69.24164437,2.088461538,2.088461538,1000.172308,80
6,90.14480556,36.17911085,51.68794884,71.34490972,1.584747866,280.7225261,68.77285439,2.084615385,2.084615385,1000.204615,78
6,90.03899828,35.7836749,50.76613369,71.34490972,1.584747866,280.7225261,67.84477456,2.076923077,2.076923077,1000.269231,74
6,89.9333152,35.39256106,49.8080556,71.34490972,1.584747866,280.7225261,66.92921903,2.069230769,2.069230769,1000.333846,71
5,90.18907302,36.62718728,52.9485065,80.06715241,1.430163005,301.8255032,69.8808313,2.084615385,2.084615385,1000.558462,80
6,90.13612786,36.42647062,52.5139711,71.34490972,1.584747866,280.7225261,69.4077138,2.080769231,2.080769231,1000.590769,82
6,90.08321379,36.22685389,52.07121499,71.34490972,1.584747866,280.7225261,68.93779947,2.076923077,2.076923077,1000.623077,77
6,89.97747881,35.83089611,51.16018295,71.34490972,1.584747866,280.7225261,68.00749372,2.069230769,2.069230769,1000.687692,73
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,43
5,91.00719486,35.59217507,44.37710227,60.51522055,1.453747136,282.3952592,72.53255238,2.078740157,2.078740157,997.3381732,17
5,91.00899267,35.59121821,44.37661907,60.51522055,1.453747136,282.3952592,72.54811536,2.078740157,2.078740157,997.1862362,28
5,91.01348734,35.5888262,44.37541075,60.51522055,1.453747136,282.3952592,72.58703743,2.078740157,2.078740157,996.8063937,38
5,91.47226038,35.81778454,44.43528996,60.51522055,1.453747136,282.3952592,74.84496584,2.079365079,2.079365079,994.6789841,20
5,90.77916447,35.4807475,44.34740438,60.51522055,1.453747136,282.3952592,71.42409104,2.078431373,2.078431373,998.5764549,20
5,90.55348025,35.37053524,44.31747213,60.51522055,1.453747136,282.3952592,70.34103202,2.078125,2.078125,999.8050625,24
5,90.41918115,35.3049832,44.2994033,60.51522055,1.453747136,282.3952592,69.70308031,2.077942323,2.077942323,1000.537631,28
4,93.78283532,38.56340134,50.51908768,66.98998734,1.178059558,325.5704638,91.91606924,2.082712986,2.082712986,973.3894955,90.5
4,93.06653719,38.17698775,50.4319327,66.98998734,1.178059558,325.5704638,87.63764204,2.081766149,2.081766149,977.2782502,60.5
4,93.24477871,38.35341328,50.54393907,66.98998734,1.178059558,325.5704638,89.84189066,2.08874281,2.08874281,975.8132293,77.5
4,97.36270419,44.2943855,68.48813021,72.74686486,1.129462665,301.5128397,91.36222297,2,2,1003.372953,75
4,96.77162364,43.90772279,68.40948474,72.74686486,1.129462665,301.5128397,88.14935302,2,2,1006.039729,97
4,96.27581611,43.584184,68.34014716,72.74686486,1.129462665,301.5128397,85.52719064,2,2,1008.289255,70
6,152.8742887,67.84795893,40.77199691,64.05955673,1.61154603,276.7884918,1773.739027,2.142857143,2.142857143,738.4471429,89.5
6,152.493541,67.46843528,40.92829493,64.05955673,1.61154603,276.7884918,1767.423177,2.142857143,2.142857143,738.5371429,86
6,151.734888,66.71574497,41.23082698,64.05955673,1.61154603,276.7884918,1754.858863,2.142857143,2.142857143,738.7171429,85.5
6,150.9800093,65.97145181,41.52018346,64.05955673,1.61154603,276.7884918,1742.383867,2.142857143,2.142857143,738.8971429,84.5
6,150.2288862,65.23546212,41.79663802,64.05955673,1.61154603,276.7884918,1729.997553,2.142857143,2.142857143,739.0771429,83
6,153.2104753,67.80591194,40.77227653,55.52953485,1.627538455,265.2815951,1766.571118,2.15,2.15,738.265,88
6,153.1649771,67.38483761,40.9280749,55.52953485,1.627538455,265.2815951,1753.167268,2.157142857,2.157142857,738.1728571,88.5
6,153.1194924,66.96637814,41.07973562,55.52953485,1.627538455,265.2815951,1739.865119,2.164285714,2.164285714,738.0807143,87
6,153.0740212,66.55051731,41.22730434,55.52953485,1.627538455,265.2815951,1726.663901,2.171428571,2.171428571,737.9885714,84
6,153.0285635,66.13723897,41.37082485,55.52953485,1.627538455,265.2815951,1713.562847,2.178571429,2.178571429,737.8964286,85
6,152.9831193,65.72652708,41.51033915,55.52953485,1.627538455,265.2815951,1700.561196,2.185714286,2.185714286,737.8042857,83
6,152.8742887,67.84795893,40.77199691,64.05955673,1.61154603,276.7884918,1773.739027,2.142857143,2.142857143,738.4471429,82
6,152.493541,67.46843528,40.92829493,64.05955673,1.61154603,276.7884918,1767.423177,2.142857143,2.142857143,738.5371429,77.5
6,151.734888,66.71574497,41.23082698,64.05955673,1.61154603,276.7884918,1754.858863,2.142857143,2.142857143,738.7171429,76
6,150.9800093,65.97145181,41.52018346,64.05955673,1.61154603,276.7884918,1742.383867,2.142857143,2.142857143,738.8971429,68
6,150.2288862,65.23546212,41.79663802,64.05955673,1.61154603,276.7884918,1729.997553,2.142857143,2.142857143,739.0771429,67.5
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,84.5
6,153.2104753,67.80591194,40.77227653,55.52953485,1.627538455,265.2815951,1766.571118,2.15,2.15,738.265,74.5
6,153.1649771,67.38483761,40.9280749,55.52953485,1.627538455,265.2815951,1753.167268,2.157142857,2.157142857,738.1728571,70
6,153.1194924,66.96637814,41.07973562,55.52953485,1.627538455,265.2815951,1739.865119,2.164285714,2.164285714,738.0807143,57
6,153.0740212,66.55051731,41.22730434,55.52953485,1.627538455,265.2815951,1726.663901,2.171428571,2.171428571,737.9885714,55
6,153.0285635,66.13723897,41.37082485,55.52953485,1.627538455,265.2815951,1713.562847,2.178571429,2.178571429,737.8964286,68
6,152.9831193,65.72652708,41.51033915,55.52953485,1.627538455,265.2815951,1700.561196,2.185714286,2.185714286,737.8042857,72
5,84.37398325,35.7801982,52.57503431,70.51634872,1.443071966,299.9744562,53.48162658,2.2775,2.2775,1011.349107,37
5,84.63795507,35.78696526,52.61681508,70.51634872,1.443071966,299.9744562,53.53629149,2.290714286,2.290714286,1011.1575,35
5,85.1683789,35.80050321,52.70023741,70.51634872,1.443071966,299.9744562,53.64578899,2.317142857,2.317142857,1010.774286,34
5,85.70212687,35.81404629,52.78347485,70.51634872,1.443071966,299.9744562,53.75551045,2.343571429,2.343571429,1010.391071,33
5,86.18099383,35.82612958,52.85755837,70.51634872,1.443071966,299.9744562,53.85355944,2.367142857,2.367142857,1010.049286,32
5,86.77967874,35.84114782,52.94939854,70.51634872,1.443071966,299.9744562,53.97562705,2.396428571,2.396428571,1009.624643,32
5,89.28303638,35.92490257,62.32724195,64.81266197,1.323286609,293.2861361,69.7383412,2.105263158,2.105263158,985.6631579,119
4,84.08294525,35.82056011,52.69023382,59.31009613,1.197273033,314.5059658,53.55674557,2.267142857,2.267142857,1011.518143,32
4,84.09688882,35.79698851,52.61183,59.31009613,1.197273033,314.5059658,53.4918422,2.265714286,2.265714286,1011.529429,36
5,89.70685663,34.92353328,44.18852621,58.4453922,1.443530068,280.5365901,66.31433019,2.081538462,2.081538462,1003.558,91
5,89.71769152,34.91766831,44.18672325,58.4453922,1.443530068,280.5365901,66.30041519,2.083846154,2.083846154,1003.525462,91
5,89.72852772,34.91180433,44.18491799,58.4453922,1.443530068,280.5365901,66.28650311,2.086153846,2.086153846,1003.492923,91
5,89.73936523,34.90594133,44.18311042,58.4453922,1.443530068,280.5365901,66.27259394,2.088461538,2.088461538,1003.460385,85
5,89.76104418,34.89421829,44.17948835,58.4453922,1.443530068,280.5365901,66.24478437,2.093076923,2.093076923,1003.395308,83
